WBAN,USAF,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
99999,29980,201708050100,202.00,11.00,17.00,722.00,SCT,,,,7.40,,,,,0.00,,,,,60.00,59.00,996.70,,993.70,,,,,,,0.00
99999,29980,201708050200,209.00,11.00,17.00,722.00,SCT,,,,8.70,,,,,0.00,,,,,59.00,58.00,996.50,,993.50,,,,,,,0.00
99999,29980,201708050300,200.00,9.00,,,BKN,,,,9.40,,,,,0.00,,,,,60.00,58.00,996.80,,993.80,,,,,,,
99999,29980,201708050400,207.00,8.00,12.00,100.00,BKN,,,,13.10,,,,,0.00,,,,,60.00,58.00,996.90,,994.00,,,,,,,0.00
99999,29980,201708050500,208.00,9.00,15.00,722.00,SCT,,,,19.90,,,,,0.00,,,,,63.00,59.00,997.20,,994.20,,,,,,,0.00
99999,29980,201708050600,208.00,12.00,20.00,722.00,SCT,,,,17.50,,,,,0.00,,,,2.00,64.00,57.00,997.40,,994.50,64.00,59.00,0.00,,,,0.00
99999,29980,201708050700,206.00,14.00,23.00,722.00,SCT,,,,18.90,,,,,0.00,,,,,65.00,57.00,997.80,,994.90,,,,,,,0.00
99999,29980,201708050800,205.00,17.00,26.00,722.00,SCT,,,,18.60,,,,,0.00,,,,,65.00,56.00,998.20,,995.20,,,,,,,0.00
99999,29980,201708050900,210.00,13.00,,722.00,SCT,,,,18.80,,,,,0.00,,,,,61.00,56.00,998.50,,995.50,,,,,,,
99999,29980,201708051000,200.00,17.00,30.00,722.00,SCT,,,,22.00,,,,,23.00,,,,,65.00,56.00,998.60,,995.60,,,,,,,0.00
99999,29980,201708051100,207.00,17.00,28.00,722.00,SCT,,,,19.80,,,,,0.00,,,,,67.00,56.00,998.50,,995.60,,,,,,,0.00
99999,29980,201708051200,202.00,21.00,33.00,722.00,SCT,,,,20.30,,,,,0.00,,,,8.00,67.00,57.00,999.10,,996.10,,,,,,,0.00
99999,29980,201708051300,201.00,21.00,30.00,722.00,CLR,,,,19.20,,,,,0.00,,,,,67.00,57.00,999.30,,996.30,,,,,,,0.00
99999,29980,201708051400,207.00,16.00,28.00,722.00,CLR,,,,23.00,,,,,0.00,,,,,67.00,57.00,999.40,,996.40,,,,,,,0.00
99999,29980,201708051500,200.00,13.00,,,,,,,25.00,,,,,0.00,,,,,67.00,56.00,999.40,,996.50,,,,,,,
99999,29980,201708051600,206.00,16.00,25.00,722.00,SCT,,,,30.00,,,,,0.00,,,,,64.00,56.00,999.70,,996.70,,,,,,,0.00
99999,29980,201708051700,205.00,15.00,28.00,722.00,SCT,,,,28.90,,,,,0.00,,,,,63.00,56.00,999.70,,996.70,,,,,,,0.00
99999,29980,201708051800,205.00,13.00,18.00,,BKN,,,,23.00,,,,,0.00,,,,0.00,62.00,56.00,999.80,,996.90,68.00,61.00,0.00,,,,0.00
99999,29980,201708051900,209.00,11.00,17.00,722.00,SCT,,,,18.50,,,,,0.00,,,,,61.00,57.00,1000.00,,997.00,,,,,,,0.00
99999,29980,201708052000,206.00,12.00,18.00,95.00,BKN,,,,30.40,,,,,0.00,,,,,62.00,57.00,1000.30,,997.30,,,,,,,0.00
99999,29980,201708052100,210.00,11.00,,722.00,SCT,,,,28.10,,,,,0.00,,,,,60.00,55.00,1000.20,,997.20,,,,,,,
99999,29980,201708052200,207.00,11.00,14.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,59.00,55.00,1000.30,,997.30,,,,,,,0.00
99999,29980,201708052300,204.00,9.00,13.00,722.00,SCT,,,,30.30,,,,,0.00,,,,,58.00,56.00,1000.40,,997.40,,,,,,,0.00
99999,29980,201708060000,194.00,9.00,15.00,,BKN,,,,22.90,,,,,0.00,,,,0.00,60.00,57.00,1000.40,,997.40,,,,,,,0.00
99999,29980,201708060100,209.00,13.00,20.00,75.00,BKN,,,,31.20,,,,,0.00,,,,,60.00,55.00,1000.30,,997.30,,,,,,,0.00
99999,29980,201708060200,211.00,12.00,20.00,,BKN,,,,31.20,,,,,0.00,,,,,60.00,55.00,1000.10,,997.20,,,,,,,0.00
99999,29980,201708060300,200.00,13.00,,,BKN,,,,31.20,,,,,0.00,,,,,60.00,55.00,1000.30,,997.30,,,,,,,
99999,29980,201708060400,209.00,13.00,23.00,,BKN,,,,29.90,,,,,0.00,,,,,60.00,55.00,1000.30,,997.30,,,,,,,0.00
99999,29980,201708060500,203.00,15.00,23.00,12.00,BKN,,,,15.40,,,,,0.00,,,,,61.00,56.00,1000.40,,997.40,,,,,,,0.00
99999,29980,201708060600,205.00,15.00,22.00,12.00,BKN,,,,25.50,,,,,0.00,,,,0.00,63.00,57.00,1000.60,,997.60,63.00,59.00,0.00,,,,0.00
99999,29980,201708060700,204.00,17.00,25.00,16.00,BKN,,,,24.90,,,,,0.00,,,,,64.00,56.00,1001.00,,998.10,,,,,,,0.00
99999,29980,201708060800,216.00,20.00,33.00,17.00,BKN,,,,28.80,,,,,0.00,,,,,64.00,56.00,1001.70,,998.70,,,,,,,0.00
99999,29980,201708060900,210.00,16.00,,,BKN,,,,8.10,,,,,81.00,,,,,62.00,57.00,1002.30,,999.30,,,,,,,
99999,29980,201708061000,211.00,18.00,30.00,22.00,BKN,,,,24.00,,,,,0.00,,,,,67.00,57.00,1002.60,,999.70,,,,,,,0.00
99999,29980,201708061100,213.00,21.00,30.00,27.00,BKN,,,,24.90,,,,,0.00,,,,,67.00,56.00,1002.90,,999.90,,,,,,,0.00
99999,29980,201708061200,216.00,19.00,30.00,25.00,BKN,,,,26.80,,,,,0.00,,,,8.00,67.00,55.00,1003.40,,1000.40,,,,,,,0.00
99999,29980,201708061300,230.00,16.00,26.00,30.00,BKN,,,,27.00,,,,,23.00,,,,,66.00,53.00,1004.00,,1001.00,,,,,,,0.00
99999,29980,201708061400,224.00,15.00,26.00,14.00,BKN,,,,3.70,,,,,83.00,,,,,59.00,57.00,1004.70,,1001.70,,,,,,,0.00
99999,29980,201708061500,220.00,13.00,,,BKN,,,,8.10,,,,,63.00,,,,,60.00,58.00,1004.80,,1001.80,,,,,,,
99999,29980,201708061600,213.00,11.00,19.00,65.00,BKN,,,,11.50,,,,,0.00,,,,,60.00,58.00,1005.20,,1002.20,,,,,,,0.00
99999,29980,201708061700,224.00,13.00,20.00,10.00,BKN,,,,7.80,,,,,61.00,,,,,59.00,57.00,1005.40,,1002.40,,,,,,,0.00
99999,29980,201708061800,225.00,10.00,15.00,,BKN,,,,7.70,,,,,81.00,,,,8.00,58.00,56.00,1005.70,,1002.70,69.00,58.00,0.01,,,,0.00
99999,29980,201708061900,219.00,10.00,15.00,,BKN,,,,12.60,,,,,23.00,,,,,58.00,57.00,1005.80,,1002.80,,,,,,,0.00
99999,29980,201708062000,217.00,11.00,17.00,,BKN,,,,8.20,,,,,0.00,,,,,58.00,57.00,1005.70,,1002.70,,,,,,,0.00
99999,29980,201708062100,230.00,11.00,,,BKN,,,,15.00,,,,,0.00,,,,,57.00,56.00,1005.90,,1002.90,,,,,,,
99999,29980,201708062200,240.00,12.00,17.00,110.00,OVC,,,,25.80,,,,,0.00,,,,,58.00,56.00,1006.00,,1003.00,,,,,,,0.00
99999,29980,201708062300,243.00,11.00,17.00,120.00,BKN,,,,28.70,,,,,0.00,,,,,57.00,55.00,1006.10,,1003.00,,,,,,,0.00
99999,29980,201708070000,232.00,9.00,15.00,120.00,BKN,,,,25.60,,,,,0.00,,,,8.00,57.00,55.00,1006.50,,1003.50,,,,,,,0.00
99999,29980,201708070100,242.00,9.00,15.00,35.00,BKN,,,,23.50,,,,,0.00,,,,,57.00,55.00,1007.00,,1003.90,,,,,,,0.00
99999,29980,201708070200,241.00,9.00,13.00,42.00,OVC,,,,23.00,,,,,0.00,,,,,57.00,56.00,1007.30,,1004.20,,,,,,,0.00
99999,29980,201708070300,240.00,11.00,,,OVC,,,,21.90,,,,,0.00,,,,,58.00,56.00,1007.60,,1004.60,,,,,,,
99999,29980,201708070400,238.00,9.00,14.00,6.00,BKN,,,,24.90,,,,,0.00,,,,,58.00,56.00,1008.40,,1005.40,,,,,,,0.00
99999,29980,201708070500,242.00,12.00,17.00,7.00,OVC,,,,19.20,,,,,0.00,,,,,59.00,56.00,1009.00,,1006.00,,,,,,,0.00
99999,29980,201708070600,241.00,9.00,13.00,7.00,OVC,,,,19.00,,,,,22.00,,,,8.00,60.00,57.00,1009.40,,1006.40,60.00,57.00,0.00,,,,0.00
99999,29980,201708070700,248.00,8.00,12.00,8.00,BKN,,,,9.00,,,,,0.00,,,,,61.00,57.00,1009.80,,1006.80,,,,,,,0.00
99999,29980,201708070800,226.00,8.00,16.00,11.00,BKN,,,,27.00,,,,,21.00,,,,,64.00,57.00,1010.20,,1007.30,,,,,,,0.00
99999,29980,201708070900,270.00,9.00,,,BKN,,,,5.00,,,,,61.00,,,,,62.00,59.00,1011.00,,1008.00,,,,,,,
99999,29980,201708071000,256.00,8.00,,20.00,BKN,,,,9.00,,,,,62.00,,,,,63.00,61.00,1011.50,,1008.50,,,,,,,0.00
99999,29980,201708071100,234.00,7.00,12.00,9.00,BKN,,,,23.20,,,,,23.00,,,,,64.00,61.00,1012.00,,1009.00,,,,,,,0.00
99999,29980,201708071200,212.00,2.00,,21.00,BKN,,,,6.40,,,,,62.00,,,,8.00,63.00,60.00,1012.80,,1009.80,,,,,,,0.00
99999,29980,201708071300,211.00,6.00,,,BKN,,,,27.60,,,,,51.00,,,,,60.00,58.00,1013.70,,1010.70,,,,,,,0.00
99999,29980,201708071400,263.00,7.00,12.00,,BKN,,,,21.00,,,,,23.00,,,,,64.00,60.00,1014.10,,1011.10,,,,,,,0.00
99999,29980,201708071500,270.00,11.00,,722.00,SCT,,,,25.00,,,,,0.00,,,,,61.00,55.00,1014.80,,1011.80,,,,,,,
99999,29980,201708071600,283.00,11.00,22.00,722.00,CLR,,,,22.70,,,,,0.00,,,,,63.00,52.00,1015.40,,1012.40,,,,,,,0.00
99999,29980,201708071700,294.00,10.00,16.00,722.00,CLR,,,,29.90,,,,,0.00,,,,,60.00,51.00,1016.00,,1013.00,,,,,,,0.00
99999,29980,201708071800,298.00,5.00,,722.00,CLR,,,,28.20,,,,,0.00,,,,8.00,58.00,51.00,1016.60,,1013.60,66.00,58.00,0.00,,,,0.00
99999,29980,201708071900,345.00,2.00,,722.00,CLR,,,,28.60,,,,,0.00,,,,,55.00,52.00,1017.00,,1013.90,,,,,,,0.00
99999,29980,201708072000,69.00,2.00,,31.00,BKN,,,,27.20,,,,,0.00,,,,,56.00,53.00,1017.50,,1014.50,,,,,,,0.00
99999,29980,201708072100,90.00,4.00,,,BKN,,,,18.80,,,,,0.00,,,,,57.00,54.00,1018.10,,1015.10,,,,,,,
99999,29980,201708072200,142.00,5.00,,20.00,BKN,,,,16.70,,,,,0.00,,,,,56.00,54.00,1018.60,,1015.60,,,,,,,0.00
99999,29980,201708072300,221.00,5.00,,722.00,CLR,,,,9.10,,,,,0.00,,,,,55.00,53.00,1018.90,,1015.80,,,,,,,0.00
99999,29980,201708080000,215.00,4.00,,722.00,CLR,,,,8.00,,,,,0.00,,,,0.00,55.00,53.00,1019.20,,1016.10,,,,,,,0.00
99999,29980,201708080100,220.00,7.00,,,,,,,5.00,,,,,10.00,,,,,55.00,53.00,1019.40,,1016.30,,,,,,,
99999,29980,201708080400,173.00,3.00,,722.00,SCT,,,,10.00,,,,,0.00,,,,,59.00,58.00,1020.00,,1016.90,,,,,,,0.00
99999,29980,201708080500,200.00,7.00,,722.00,SCT,,,,18.60,,,,,0.00,,,,,61.00,58.00,1020.20,,1017.10,,,,,,,0.00
99999,29980,201708080600,227.00,6.00,,722.00,SCT,,,,23.00,,,,,0.00,,,,1.00,63.00,58.00,1020.50,,1017.50,63.00,53.00,0.00,,,,0.00
99999,29980,201708080700,238.00,5.00,,55.00,OVC,,,,22.30,,,,,0.00,,,,,66.00,57.00,1020.80,,1017.80,,,,,,,0.00
99999,29980,201708080800,200.00,6.00,,722.00,CLR,,,,26.80,,,,,0.00,,,,,68.00,57.00,1021.10,,1018.10,,,,,,,0.00
99999,29980,201708080900,170.00,7.00,,,,,,,18.80,,,,,0.00,,,,,69.00,53.00,1021.60,,1018.70,,,,,,,
99999,29980,201708081000,189.00,11.00,17.00,722.00,SCT,,,,21.60,,,,,0.00,,,,,68.00,51.00,1022.10,,1019.10,,,,,,,0.00
99999,29980,201708081100,198.00,14.00,20.00,722.00,SCT,,,,22.50,,,,,0.00,,,,,71.00,49.00,1022.10,,1019.10,,,,,,,0.00
99999,29980,201708081200,199.00,15.00,24.00,722.00,CLR,,,,25.90,,,,,0.00,,,,0.00,71.00,49.00,1022.40,,1019.40,,,,,,,0.00
99999,29980,201708081300,204.00,13.00,23.00,722.00,CLR,,,,25.00,,,,,0.00,,,,,71.00,49.00,1022.70,,1019.70,,,,,,,0.00
99999,29980,201708081400,208.00,13.00,21.00,722.00,CLR,,,,27.00,,,,,0.00,,,,,70.00,49.00,1022.80,,1019.80,,,,,,,0.00
99999,29980,201708081500,200.00,11.00,,,,,,,28.10,,,,,0.00,,,,,69.00,49.00,1022.80,,1019.80,,,,,,,
99999,29980,201708081600,211.00,11.00,16.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,67.00,49.00,1022.70,,1019.70,,,,,,,0.00
99999,29980,201708081700,224.00,10.00,17.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,65.00,50.00,1023.00,,1020.00,,,,,,,0.00
99999,29980,201708081800,214.00,9.00,13.00,722.00,CLR,,,,31.20,,,,,0.00,,,,0.00,63.00,50.00,1023.20,,1020.20,71.00,62.00,0.00,,,,0.00
99999,29980,201708081900,214.00,10.00,14.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,61.00,52.00,1023.90,,1020.90,,,,,,,0.00
99999,29980,201708082000,228.00,7.00,,722.00,CLR,,,,29.30,,,,,0.00,,,,,60.00,53.00,1024.10,,1021.00,,,,,,,0.00
99999,29980,201708082100,230.00,7.00,,,,,,,28.10,,,,,0.00,,,,,59.00,53.00,1024.50,,1021.50,,,,,,,
99999,29980,201708082200,234.00,5.00,,722.00,CLR,,,,20.00,,,,,0.00,,,,,58.00,54.00,1025.00,,1021.90,,,,,,,0.00
99999,29980,201708082300,160.00,3.00,,722.00,CLR,,,,14.20,,,,,0.00,,,,,57.00,55.00,1025.10,,1022.00,,,,,,,0.00
99999,29980,201708090000,188.00,6.00,,722.00,CLR,,,,4.70,,,,,10.00,,,,1.00,57.00,56.00,1025.10,,1022.00,,,,,,,0.00
99999,29980,201708090100,152.00,3.00,,722.00,CLR,,,,2.30,,,,,10.00,,,,,57.00,55.00,1025.10,,1022.00,,,,,,,0.00
99999,29980,201708090200,199.00,3.00,,55.00,BKN,,,,2.00,,,,,10.00,,,,,57.00,55.00,1025.60,,1022.50,,,,,,,0.00
99999,29980,201708090300,20.00,2.00,,,OVC,,,,3.80,,,,,10.00,,,,,57.00,55.00,1025.50,,1022.50,,,,,,,
99999,29980,201708090400,71.00,3.00,,722.00,SCT,,,,7.80,,,,,0.00,,,,,58.00,57.00,1025.10,,1022.10,,,,,,,0.00
99999,29980,201708090500,107.00,6.00,,,BKN,,,,20.60,,,,,0.00,,,,,62.00,58.00,1025.10,,1022.00,,,,,,,0.00
99999,29980,201708090600,132.00,4.00,,,BKN,,,,20.30,,,,,0.00,,,,1.00,64.00,58.00,1025.20,,1022.10,64.00,56.00,0.00,,,,0.00
99999,29980,201708090700,135.00,6.00,,722.00,SCT,,,,23.30,,,,,0.00,,,,,67.00,57.00,1025.00,,1021.90,,,,,,,0.00
99999,29980,201708090800,138.00,8.00,12.00,722.00,SCT,,,,23.90,,,,,0.00,,,,,67.00,55.00,1024.50,,1021.50,,,,,,,0.00
99999,29980,201708090900,120.00,7.00,,,BKN,,,,21.90,,,,,0.00,,,,,70.00,56.00,1024.20,,1021.20,,,,,,,
99999,29980,201708091000,88.00,7.00,11.00,,BKN,,,,24.50,,,,,0.00,,,,,68.00,57.00,1023.90,,1020.90,,,,,,,0.00
99999,29980,201708091100,125.00,8.00,13.00,722.00,CLR,,,,20.70,,,,,0.00,,,,,71.00,54.00,1023.60,,1020.60,,,,,,,0.00
99999,29980,201708091200,120.00,11.00,16.00,722.00,CLR,,,,21.20,,,,,0.00,,,,0.00,71.00,51.00,1023.10,,1020.10,,,,,,,0.00
99999,29980,201708091300,83.00,10.00,15.00,722.00,CLR,,,,25.80,,,,,0.00,,,,,71.00,52.00,1022.60,,1019.60,,,,,,,0.00
99999,29980,201708091400,84.00,7.00,14.00,722.00,SCT,,,,24.50,,,,,0.00,,,,,72.00,52.00,1022.10,,1019.10,,,,,,,0.00
99999,29980,201708091500,90.00,9.00,,722.00,SCT,,,,25.00,,,,,0.00,,,,,69.00,53.00,1021.70,,1018.70,,,,,,,
99999,29980,201708091600,80.00,11.00,15.00,55.00,BKN,,,,31.20,,,,,0.00,,,,,68.00,52.00,1021.10,,1018.10,,,,,,,0.00
99999,29980,201708091700,73.00,8.00,13.00,722.00,SCT,,,,31.20,,,,,0.00,,,,,67.00,54.00,1020.20,,1017.20,,,,,,,0.00
99999,29980,201708091800,90.00,6.00,,722.00,SCT,,,,31.00,,,,,0.00,,,,0.00,65.00,56.00,1019.90,,1016.80,72.00,64.00,0.00,,,,0.00
99999,29980,201708091900,71.00,6.00,,,BKN,,,,31.20,,,,,0.00,,,,,64.00,57.00,1019.50,,1016.50,,,,,,,0.00
99999,29980,201708092000,76.00,4.00,,722.00,SCT,,,,31.20,,,,,0.00,,,,,64.00,58.00,1019.10,,1016.00,,,,,,,0.00
99999,29980,201708092100,110.00,7.00,,,BKN,,,,31.20,,,,,0.00,,,,,66.00,57.00,1018.80,,1015.80,,,,,,,
99999,29980,201708092200,127.00,12.00,17.00,65.00,BKN,,,,30.50,,,,,0.00,,,,,67.00,56.00,1018.20,,1015.20,,,,,,,0.00
99999,29980,201708092300,135.00,12.00,19.00,,BKN,,,,31.20,,,,,0.00,,,,,66.00,56.00,1017.70,,1014.70,,,,,,,0.00
99999,29980,201708100000,142.00,12.00,20.00,95.00,OVC,,,,25.80,,,,,51.00,,,,6.00,65.00,56.00,1017.10,,1014.10,,,,,,,0.00
99999,29980,201708100100,166.00,12.00,20.00,70.00,BKN,,,,17.50,,,,,61.00,,,,,64.00,57.00,1016.60,,1013.60,,,,,,,0.00
99999,29980,201708100200,145.00,9.00,16.00,,BKN,,,,30.10,,,,,23.00,,,,,64.00,57.00,1016.00,,1013.00,,,,,,,0.00
99999,29980,201708100300,170.00,11.00,,,BKN,,,,28.10,,,,,0.00,,,,,64.00,57.00,1015.50,,1012.50,,,,,,,
99999,29980,201708100400,188.00,13.00,23.00,722.00,SCT,,,,21.90,,,,,0.00,,,,,64.00,57.00,1015.20,,1012.20,,,,,,,0.00
99999,29980,201708100500,202.00,13.00,21.00,13.00,BKN,,,,23.70,,,,,0.00,,,,,65.00,59.00,1014.80,,1011.80,,,,,,,0.00
99999,29980,201708100600,209.00,10.00,17.00,11.00,BKN,,,,12.40,,,,,0.00,,,,6.00,64.00,59.00,1015.00,,1011.90,67.00,63.00,0.00,,,,0.00
99999,29980,201708100700,185.00,9.00,14.00,8.00,BKN,,,,12.50,,,,,0.00,,,,,65.00,60.00,1014.60,,1011.60,,,,,,,0.00
99999,29980,201708100800,199.00,12.00,19.00,7.00,BKN,,,,11.10,,,,,0.00,,,,,65.00,60.00,1014.60,,1011.50,,,,,,,0.00
99999,29980,201708100900,200.00,11.00,,,BKN,,,,10.00,,,,,0.00,,,,,67.00,60.00,1014.90,,1011.90,,,,,,,
99999,29980,201708101000,209.00,16.00,23.00,722.00,CLR,,,,15.40,,,,,0.00,,,,,68.00,59.00,1015.00,,1012.00,,,,,,,0.00
99999,29980,201708101100,203.00,14.00,22.00,722.00,CLR,,,,20.30,,,,,0.00,,,,,70.00,57.00,1014.70,,1011.70,,,,,,,0.00
99999,29980,201708101200,205.00,17.00,27.00,722.00,SCT,,,,21.40,,,,,0.00,,,,1.00,72.00,57.00,1014.80,,1011.80,,,,,,,0.00
99999,29980,201708101300,204.00,16.00,26.00,722.00,CLR,,,,22.50,,,,,0.00,,,,,71.00,55.00,1014.70,,1011.70,,,,,,,0.00
99999,29980,201708101400,204.00,16.00,27.00,722.00,CLR,,,,20.50,,,,,0.00,,,,,70.00,55.00,1014.20,,1011.20,,,,,,,0.00
99999,29980,201708101500,210.00,16.00,,,,,,,25.00,,,,,0.00,,,,,70.00,53.00,1013.90,,1011.00,,,,,,,
99999,29980,201708101600,219.00,19.00,28.00,722.00,CLR,,,,30.70,,,,,0.00,,,,,67.00,55.00,1013.70,,1010.70,,,,,,,0.00
99999,29980,201708101700,219.00,14.00,22.00,722.00,CLR,,,,27.40,,,,,0.00,,,,,65.00,56.00,1013.60,,1010.60,,,,,,,0.00
99999,29980,201708101800,220.00,11.00,19.00,722.00,CLR,,,,22.90,,,,,0.00,,,,0.00,63.00,56.00,1013.80,,1010.80,72.00,63.00,0.00,,,,0.00
99999,29980,201708101900,224.00,11.00,17.00,722.00,CLR,,,,20.80,,,,,0.00,,,,,62.00,57.00,1014.00,,1011.00,,,,,,,0.00
99999,29980,201708102000,234.00,9.00,14.00,722.00,CLR,,,,16.10,,,,,0.00,,,,,61.00,57.00,1014.20,,1011.10,,,,,,,0.00
99999,29980,201708102100,240.00,11.00,,,,,,,16.20,,,,,0.00,,,,,60.00,58.00,1014.40,,1011.40,,,,,,,
99999,29980,201708102200,242.00,10.00,16.00,65.00,BKN,,,,16.40,,,,,0.00,,,,,61.00,58.00,1014.60,,1011.60,,,,,,,0.00
99999,29980,201708102300,244.00,10.00,13.00,722.00,CLR,,,,10.00,,,,,0.00,,,,,60.00,58.00,1014.90,,1011.90,,,,,,,0.00
99999,29980,201708110000,255.00,9.00,12.00,722.00,CLR,,,,9.10,,,,,0.00,,,,0.00,59.00,57.00,1014.90,,1011.90,,,,,,,0.00
99999,29980,201708110100,260.00,8.00,12.00,722.00,CLR,,,,5.90,,,,,0.00,,,,,58.00,56.00,1014.80,,1011.80,,,,,,,0.00
99999,29980,201708110200,276.00,7.00,,722.00,CLR,,,,3.30,,,,,10.00,,,,,57.00,56.00,1014.50,,1011.50,,,,,,,0.00
99999,29980,201708110300,300.00,4.00,,,BKN,,,,2.90,,,,,10.00,,,,,58.00,57.00,1014.50,,1011.40,,,,,,,
99999,29980,201708110400,231.00,4.00,,3.00,BKN,,,,6.10,,,,,10.00,,,,,58.00,57.00,1015.30,,1012.30,,,,,,,0.00
99999,29980,201708110500,233.00,3.00,,722.00,SCT,,,,15.90,,,,,0.00,,,,,62.00,58.00,1015.80,,1012.80,,,,,,,0.00
99999,29980,201708110600,256.00,3.00,,722.00,CLR,,,,22.10,,,,,0.00,,,,1.00,65.00,56.00,1015.70,,1012.70,65.00,57.00,0.00,,,,0.00
99999,29980,201708110700,225.00,4.00,,722.00,CLR,,,,22.60,,,,,0.00,,,,,64.00,57.00,1015.70,,1012.70,,,,,,,0.00
99999,29980,201708110800,193.00,3.00,,722.00,CLR,,,,22.50,,,,,0.00,,,,,68.00,55.00,1015.50,,1012.50,,,,,,,0.00
99999,29980,201708110900,180.00,9.00,,,,,,,18.80,,,,,0.00,,,,,68.00,57.00,1015.80,,1012.80,,,,,,,
99999,29980,201708111000,193.00,10.00,15.00,722.00,CLR,,,,23.40,,,,,0.00,,,,,69.00,58.00,1015.90,,1012.90,,,,,,,0.00
99999,29980,201708111100,196.00,11.00,15.00,722.00,CLR,,,,26.80,,,,,0.00,,,,,70.00,59.00,1015.70,,1012.80,,,,,,,0.00
99999,29980,201708111200,192.00,13.00,19.00,722.00,CLR,,,,21.80,,,,,0.00,,,,0.00,71.00,60.00,1015.60,,1012.60,,,,,,,0.00
99999,29980,201708111300,203.00,15.00,22.00,722.00,CLR,,,,20.40,,,,,0.00,,,,,71.00,58.00,1015.30,,1012.40,,,,,,,0.00
99999,29980,201708111400,196.00,13.00,17.00,722.00,CLR,,,,28.30,,,,,0.00,,,,,72.00,58.00,1014.70,,1011.80,,,,,,,0.00
99999,29980,201708111500,200.00,13.00,,,,,,,28.10,,,,,0.00,,,,,71.00,56.00,1014.60,,1011.60,,,,,,,
99999,29980,201708111600,209.00,13.00,18.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,69.00,56.00,1014.60,,1011.60,,,,,,,0.00
99999,29980,201708111700,211.00,10.00,16.00,722.00,CLR,,,,31.20,,,,,0.00,,,,,67.00,55.00,1014.50,,1011.50,,,,,,,0.00
99999,29980,201708111800,214.00,8.00,12.00,722.00,CLR,,,,31.20,,,,,0.00,,,,0.00,64.00,56.00,1014.20,,1011.20,72.00,63.00,0.00,,,,0.00
99999,29980,201708111900,204.00,7.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,63.00,56.00,1013.90,,1010.90,,,,,,,0.00
99999,29980,201708112000,179.00,5.00,,722.00,CLR,,,,31.20,,,,,0.00,,,,,61.00,55.00,1013.80,,1010.70,,,,,,,0.00
99999,29980,201708112100,170.00,7.00,,,,,,,14.40,,,,,0.00,,,,,60.00,58.00,1013.60,,1010.60,,,,,,,
99999,29980,201708112200,166.00,7.00,,722.00,CLR,,,,25.40,,,,,0.00,,,,,61.00,58.00,1013.30,,1010.20,,,,,,,0.00
99999,29980,201708112300,157.00,7.00,,722.00,CLR,,,,16.80,,,,,0.00,,,,,61.00,59.00,1013.20,,1010.20,,,,,,,0.00
99999,29980,201708120000,162.00,6.00,13.00,150.00,BKN,,,,25.90,,,,,0.00,,,,0.00,63.00,59.00,1013.20,,1010.20,,,,,,,0.00
99999,29980,201708120100,162.00,9.00,15.00,135.00,BKN,,,,27.10,,,,,0.00,,,,,63.00,59.00,1013.20,,1010.10,,,,,,,0.00
99999,29980,201708120200,166.00,7.00,,722.00,SCT,,,,25.80,,,,,22.00,,,,,62.00,57.00,1012.40,,1009.40,,,,,,,0.00
99999,29980,201708120300,160.00,7.00,,,,,,,28.10,,,,,0.00,,,,,60.00,57.00,1012.10,,1009.10,,,,,,,
99999,29980,201708120400,118.00,6.00,,722.00,CLR,,,,21.70,,,,,0.00,,,,,64.00,59.00,1011.60,,1008.60,,,,,,,0.00
99999,29980,201708120500,155.00,6.00,11.00,150.00,BKN,,,,26.10,,,,,0.00,,,,,64.00,57.00,1011.90,,1008.80,,,,,,,0.00
99999,29980,201708120600,139.00,4.00,,722.00,CLR,,,,18.80,,,,,0.00,,,,8.00,67.00,58.00,1010.90,,1007.90,67.00,60.00,0.00,,,,0.00
99999,29980,201708120700,118.00,8.00,11.00,722.00,CLR,,,,20.50,,,,,0.00,,,,,68.00,58.00,1009.90,,1006.90,,,,,,,0.00
99999,29980,201708120800,119.00,9.00,14.00,722.00,SCT,,,,23.60,,,,,0.00,,,,,71.00,60.00,1009.50,,1006.60,,,,,,,0.00
99999,29980,201708120900,120.00,9.00,,722.00,SCT,,,,21.90,,,,,0.00,,,,,73.00,60.00,1009.20,,1006.30,,,,,,,
99999,29980,201708121000,117.00,9.00,13.00,,BKN,,,,20.50,,,,,0.00,,,,,73.00,61.00,1009.20,,1006.30,,,,,,,0.00
99999,29980,201708121100,128.00,9.00,15.00,,BKN,,,,20.90,,,,,0.00,,,,,74.00,62.00,1009.40,,1006.50,,,,,,,0.00
99999,29980,201708121200,136.00,7.00,,722.00,SCT,,,,18.70,,,,,0.00,,,,0.00,74.00,63.00,1009.00,,1006.10,,,,,,,0.00
99999,29980,201708121300,130.00,6.00,,722.00,SCT,,,,21.10,,,,,0.00,,,,,77.00,64.00,1007.90,,1005.00,,,,,,,0.00
