WBAN,USAF,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
99999,28450,201705032300,287.00,4.00,,,,,,,31.20,,,,,0.00,,,,,31.00,22.00,1037.30,,1011.50,,,,,,,32.00
99999,28450,201705032320,290.00,3.00,,,,,,,,,,,,,,,,,30.00,21.00,,30.56,,,,,,,,
99999,28450,201705032350,290.00,5.00,,,,,,,,,,,,,,,,,30.00,21.00,,30.56,,,,,,,,
99999,28450,201705040000,278.00,5.00,,,,,,,31.20,,,,,0.00,,,,0.00,30.00,22.00,1037.20,,1011.40,,,,,,,32.00
99999,28450,201705040020,300.00,3.00,,230.00,,,,,6.20,,,,,,,,,,30.00,21.00,,30.56,,,,,,,,
99999,28450,201705040050,280.00,5.00,,40.00,,,,,6.20,,,,,,,,,,30.00,21.00,,30.56,,,,,,,,
99999,28450,201705040100,267.00,4.00,,,,,,,31.20,,,,,0.00,,,,,31.00,22.00,1037.10,,1011.30,,,,,,,32.00
99999,28450,201705040120,270.00,6.00,,38.00,,,,,6.20,,,,,,,,,,30.00,21.00,,30.56,,,,,,,,
99999,28450,201705040150,240.00,5.00,,,,,,,,,,,,,,,,,30.00,21.00,,30.56,,,,,,,,
99999,28450,201705040200,231.00,3.00,,,,,,,31.20,,,,,0.00,,,,,31.00,22.00,1036.50,,1010.70,,,,,,,32.00
99999,28450,201705040220,240.00,6.00,,,,,,,,,,,,,,,,,30.00,21.00,,30.53,,,,,,,,
99999,28450,201705040250,240.00,9.00,,,,,,,,,,,,,,,,,30.00,23.00,,30.53,,,,,,,,
99999,28450,201705040300,231.00,5.00,,,,,,,31.20,,,,,0.00,,,,0.00,30.00,22.00,1036.10,,1010.20,,,,,,,32.00
99999,28450,201705040320,230.00,9.00,,,,,,,,,,,,,,,,,30.00,23.00,,30.53,,,,,,,,
99999,28450,201705040350,230.00,10.00,,,,,,,,,,,,,,,,,30.00,23.00,,30.53,,,,,,,,
99999,28450,201705040400,223.00,5.00,,,,,,,31.20,,,,,0.00,,,,,31.00,22.00,1035.50,,1009.80,,,,,,,32.00
99999,28450,201705040420,220.00,10.00,,,,,,,,,,,,,,,,,30.00,23.00,,30.50,,,,,,,,
99999,28450,201705040450,220.00,10.00,,,,,,,,,,,,,,,,,30.00,23.00,,30.50,,,,,,,,
99999,28450,201705040500,219.00,7.00,,,,,,,30.70,,,,,0.00,,,,,32.00,22.00,1034.60,,1008.90,,,,,,,32.00
99999,28450,201705040520,220.00,11.00,,,,,,,,,,,,,,,,,32.00,23.00,,30.50,,,,,,,,
99999,28450,201705040550,220.00,15.00,,,,,,,,,,,,,,,,,34.00,23.00,,30.47,,,,,,,,
99999,28450,201705040600,213.00,10.00,14.00,,BKN,,,,50.00,1.00,,,,,,,,2.00,35.00,23.00,1033.50,,1008.00,37.00,30.00,,,,,32.00
99999,28450,201705040620,210.00,14.00,,,,,,,,,,,,,,,,,36.00,23.00,,30.47,,,,,,,,
99999,28450,201705040650,230.00,14.00,,,,,,,,,,,,,,,,,37.00,25.00,,30.45,,,,,,,,
99999,28450,201705040700,221.00,11.00,17.00,,,,,,29.40,,,,,0.00,,,,,40.00,24.00,1032.60,,1007.40,,,,,,,32.00
99999,28450,201705040720,230.00,14.00,,,,,,,,,,,,,,,,,37.00,25.00,,30.45,,,,,,,,
99999,28450,201705040750,230.00,15.00,,,,,,,,,,,,,,,,,39.00,25.00,,30.42,,,,,,,,
99999,28450,201705040800,221.00,11.00,20.00,,,,,,27.30,,,,,0.00,,,,,41.00,24.00,1031.60,,1006.50,,,,,,,32.00
99999,28450,201705040820,240.00,15.00,,,,,,,,,,,,,,,,,41.00,25.00,,30.42,,,,,,,,
99999,28450,201705040850,240.00,16.00,,,,,,,,,,,,,,,,,41.00,25.00,,30.42,,,,,,,,
99999,28450,201705040900,227.00,13.00,20.00,722.00,SCT,,,,50.00,1.00,,,,,,,,1.00,44.00,24.00,1030.80,,1005.80,,,,,,,32.00
99999,28450,201705040920,230.00,15.00,,,,,,,,,,,,,,,,,43.00,23.00,,30.39,,,,,,,,
99999,28450,201705040950,240.00,16.00,,,,,,,,,,,,,,,,,43.00,25.00,,30.39,,,,,,,,
99999,28450,201705041000,240.00,14.00,19.00,,,,,,28.00,,,,,0.00,,,,,46.00,24.00,1029.80,,1004.90,,,,,,,31.00
99999,28450,201705041020,230.00,16.00,,,,,,,,,,,,,,,,,43.00,23.00,,30.39,,,,,,,,
99999,28450,201705041051,230.00,15.00,,,,,,,,,,,,,,,,,45.00,23.00,,30.36,,,,,,,,
99999,28450,201705041100,220.00,12.00,17.00,,,,,,26.30,,,,,0.00,,,,,46.00,23.00,1028.90,,1004.10,,,,,,,31.00
99999,28450,201705041120,240.00,16.00,,,,,,,,,,,,,,,,,45.00,23.00,,30.36,,,,,,,,
99999,28450,201705041150,250.00,15.00,,,,,,,,,,,,,,,,,45.00,23.00,,30.36,,,,,,,,
99999,28450,201705041200,236.00,11.00,20.00,,BKN,,,,50.00,3.00,,,,,,,,1.00,47.00,23.00,1028.40,,1003.70,,,,,,,31.00
99999,28450,201705041220,240.00,14.00,,,,,,,,,,,,,,,,,45.00,23.00,,30.33,,,,,,,,
99999,28450,201705041250,230.00,15.00,,,,,,,,,,,,,,,,,45.00,23.00,,30.30,,,,,,,,
99999,28450,201705041300,229.00,10.00,18.00,,,,,,31.10,,,,,0.00,,,,,47.00,22.00,1027.20,,1002.50,,,,,,,31.00
99999,28450,201705041320,230.00,14.00,,,,,,,,,,,,,,,,,46.00,23.00,,30.30,,,,,,,,
99999,28450,201705041350,230.00,15.00,,,,,,,,,,,,,,,,,46.00,23.00,,30.27,,,,,,,,
99999,28450,201705041400,230.00,12.00,18.00,,,,,,31.20,,,,,0.00,,,,,47.00,23.00,1026.30,,1001.60,,,,,,,31.00
99999,28450,201705041420,230.00,15.00,,,,,,,,,,,,,,,,,46.00,23.00,,30.27,,,,,,,,
99999,28450,201705041450,230.00,16.00,,,,,,,,,,,,,,,,,46.00,25.00,,30.24,,,,,,,,
99999,28450,201705041500,234.00,12.00,19.00,,,,,,31.20,,,,,0.00,,,,0.00,48.00,22.00,1025.00,,1000.30,,,,,,,31.00
99999,28450,201705041520,230.00,15.00,,,,,,,,,,,,,,,,,46.00,25.00,,30.24,,,,,,,,
99999,28450,201705041550,250.00,13.00,,,,,,,,,,,,,,,,,46.00,23.00,,30.24,,,,,,,,
99999,28450,201705041600,248.00,9.00,14.00,,,,,,31.20,,,,,0.00,,,,,47.00,23.00,1024.50,,999.80,,,,,,,31.00
99999,28450,201705041620,240.00,10.00,,47.00,,,,,6.20,,,,,,,,,,45.00,25.00,,30.21,,,,,,,,
99999,28450,201705041650,230.00,10.00,,46.00,,,,,6.20,,,,,,,,,,45.00,25.00,,30.18,,,,,,,,
99999,28450,201705041700,224.00,7.00,,,,,,,31.20,,,,,0.00,,,,,46.00,24.00,1023.20,,998.50,,,,,,,31.00
99999,28450,201705041720,220.00,13.00,,50.00,,,,,6.20,,,,,,,,,,43.00,27.00,,30.18,,,,,,,,
99999,28450,201705041750,220.00,11.00,,42.00,,,,,6.20,,,,,,,,,,41.00,28.00,,30.15,,,,,,,,
99999,28450,201705041800,216.00,7.00,,,,,,,31.20,,,,,0.00,,,,0.00,43.00,27.00,1022.40,,997.50,48.00,35.00,,,,,31.00
99999,28450,201705041820,240.00,13.00,,44.00,,,,,6.20,,,,,,,,,,43.00,28.00,,30.15,,,,,,,,
99999,28450,201705041850,240.00,16.00,,42.00,,,,,6.20,,,,,,,,,,43.00,28.00,,30.12,,,,,,,,
99999,28450,201705041900,237.00,9.00,16.00,,,,,,31.20,,,,,0.00,,,,,43.00,28.00,1021.40,,996.60,,,,,,,31.00
99999,28450,201705041920,230.00,14.00,,36.00,,,,,6.20,,,,,,,,,,43.00,28.00,,30.12,,,,,,,,
99999,28450,201705041950,240.00,15.00,,34.00,,,,,6.20,,,,,,,,,,41.00,30.00,,30.09,,,,,,,,
99999,28450,201705042000,237.00,10.00,17.00,,,,,,31.20,,,,,0.00,,,,,42.00,29.00,1020.30,,995.50,,,,,,,31.00
99999,28450,201705042020,250.00,13.00,,36.00,,,,,6.20,,,,,,,,,,41.00,30.00,,30.09,,,,,,,,
99999,28450,201705042050,250.00,14.00,,35.00,,,,,6.20,,,,,,,,,,43.00,30.00,,30.06,,,,,,,,
99999,28450,201705042100,242.00,12.00,20.00,,,,,,31.20,,,,,0.00,,,,0.00,42.00,31.00,1019.40,,994.60,,,,,,,30.00
99999,28450,201705042120,240.00,14.00,,32.00,,,,,6.20,,,,,,,,,,41.00,30.00,,30.06,,,,,,,,
99999,28450,201705042150,240.00,15.00,,31.00,,,,,6.20,,,,,,,,,,41.00,32.00,,30.06,,,,,,,,
99999,28450,201705042200,240.00,11.00,16.00,,,,,,31.20,,,,,0.00,,,,,42.00,31.00,1018.70,,993.90,,,,,,,30.00
99999,28450,201705042220,240.00,15.00,,30.00,,,,,6.20,,,,,,,,,,41.00,30.00,,30.03,,,,,,,,
99999,28450,201705042250,260.00,17.00,,,,,,,6.20,,,,,,,,,,41.00,32.00,,30.03,,,,,,,,
99999,28450,201705042300,252.00,10.00,16.00,,,,,,31.20,,,,,0.00,,,,,41.00,32.00,1017.70,,993.00,,,,,,,30.00
99999,28450,201705042320,260.00,15.00,,,,,,,,,,,,,,,,,41.00,32.00,,30.00,,,,,,,,
99999,28450,201705042350,270.00,15.00,,,,,,,,,,,,,,,,,41.00,32.00,,30.00,,,,,,,,
99999,28450,201705050000,260.00,10.00,18.00,,,,,,31.20,,,,,0.00,,,,0.00,40.00,32.00,1017.10,,992.30,,,,,,,30.00
99999,28450,201705050020,280.00,11.00,,,,,,,,,,,,,,,,,41.00,34.00,,30.00,,,,,,,,
99999,28450,201705050050,270.00,11.00,,,,,,,,,,,,,,,,,39.00,34.00,,29.97,,,,,,,,
99999,28450,201705050100,252.00,6.00,,,,,,,31.20,,,,,0.00,,,,,40.00,33.00,1016.70,,991.90,,,,,,,30.00
99999,28450,201705050120,280.00,9.00,,,,,,,,,,,,,,,,,39.00,34.00,,29.97,,,,,,,,
99999,28450,201705050150,280.00,6.00,,,,,,,,,,,,,,,,,39.00,34.00,,29.97,,,,,,,,
99999,28450,201705050200,243.00,4.00,,,,,,,31.20,,,,,0.00,,,,,40.00,34.00,1016.50,,991.70,,,,,,,30.00
99999,28450,201705050220,270.00,7.00,,,,,,,,,,,,,,,,,39.00,34.00,,29.97,,,,,,,,
99999,28450,201705050250,270.00,9.00,,,,,,,,,,,,,,,,,39.00,36.00,,29.97,,,,,,,,
99999,28450,201705050300,253.00,4.00,,,,,,,31.20,,,,,0.00,,,,0.00,40.00,35.00,1016.40,,991.60,,,,,,,30.00
99999,28450,201705050320,280.00,7.00,,,,,,,,,,,,,,,,,41.00,36.00,,29.97,,,,,,,,
99999,28450,201705050350,290.00,9.00,,,,,,,,,,,,,,,,,41.00,36.00,,29.97,,,,,,,,
99999,28450,201705050400,242.00,5.00,,,,,,,31.20,,,,,0.00,,,,,42.00,35.00,1016.30,,991.50,,,,,,,30.00
99999,28450,201705050420,280.00,13.00,,,,,,,,,,,,,,,,,43.00,36.00,,29.97,,,,,,,,
99999,28450,201705050450,290.00,10.00,,,,,,,6.20,,,,,,,,,,45.00,37.00,,29.97,,,,,,,,
99999,28450,201705050500,280.00,9.00,13.00,,,,,,31.20,,,,,0.00,,,,,46.00,37.00,1015.70,,991.20,,,,,,,30.00
99999,28450,201705050520,300.00,11.00,,,,,,,6.20,,,,,,,,,,46.00,37.00,,29.97,,,,,,,,
99999,28450,201705050550,310.00,9.00,,,,,,,6.20,,,,,,,,,,46.00,37.00,,29.94,,,,,,,,
99999,28450,201705050600,295.00,14.00,21.00,,,,,,31.20,,,,,0.00,,,,0.00,48.00,37.00,1015.30,,990.90,48.00,39.00,,,,,29.00
99999,28450,201705050620,310.00,13.00,,,,,,,6.20,,,,,,,,,,46.00,36.00,,29.94,,,,,,,,
99999,28450,201705050650,310.00,15.00,,,,,,,6.20,,,,,,,,,,48.00,36.00,,29.94,,,,,,,,
99999,28450,201705050700,314.00,13.00,21.00,,,,,,27.30,,,,,0.00,,,,,49.00,36.00,1015.30,,991.00,,,,,,,29.00
99999,28450,201705050720,300.00,14.00,,,,,,,6.20,,,,,,,,,,48.00,36.00,,29.94,,,,,,,,
99999,28450,201705050750,990.00,11.00,,,,,,,6.20,,,,,,,,,,50.00,36.00,,29.94,,,,,,,,
99999,28450,201705050800,303.00,11.00,21.00,,,,,,25.70,,,,,0.00,,,,,51.00,36.00,1015.10,,990.80,,,,,,,29.00
99999,28450,201705050820,990.00,11.00,,,,,,,6.20,,,,,,,,,,50.00,36.00,,29.94,,,,,,,,
99999,28450,201705050850,310.00,16.00,,,,,,,6.20,,,,,,,,,,50.00,36.00,,29.94,,,,,,,,
99999,28450,201705050900,301.00,13.00,22.00,722.00,SCT,,,,50.00,3.00,,,,,,,,0.00,52.00,36.00,1015.10,,990.90,,,,,,,29.00
99999,28450,201705050920,310.00,13.00,,,,,,,6.20,,,,,,,,,,50.00,36.00,,29.94,,,,,,,,
99999,28450,201705050950,330.00,15.00,,,,,,,6.20,,,,,,,,,,50.00,36.00,,29.94,,,,,,,,
99999,28450,201705051000,317.00,13.00,20.00,,,,,,31.20,,,,,0.00,,,,,52.00,35.00,1015.10,,990.90,,,,,,,29.00
99999,28450,201705051020,340.00,14.00,,,,,,,6.20,,,,,,,,,,50.00,34.00,,29.94,,,,,,,,
99999,28450,201705051050,330.00,13.00,,,,,,,6.20,,,,,,,,,,52.00,34.00,,29.94,,,,,,,,
99999,28450,201705051100,306.00,13.00,20.00,,,,,,28.00,,,,,0.00,,,,,53.00,35.00,1014.40,,990.30,,,,,,,28.00
99999,28450,201705051120,990.00,11.00,,,,,,,6.20,,,,,,,,,,52.00,34.00,,29.94,,,,,,,,
99999,28450,201705051150,320.00,11.00,,,,,,,6.20,,,,,,,,,,52.00,34.00,,29.94,,,,,,,,
99999,28450,201705051200,317.00,13.00,20.00,722.00,SCT,,,,50.00,2.00,,,,,,,,0.00,53.00,33.00,1014.40,,990.20,,,,,,,28.00
99999,28450,201705051220,330.00,11.00,,,,,,,6.20,,,,,,,,,,52.00,34.00,,29.91,,,,,,,,
99999,28450,201705051250,990.00,10.00,,,,,,,6.20,,,,,,,,,,52.00,34.00,,29.91,,,,,,,,
99999,28450,201705051300,294.00,14.00,24.00,,,,,,26.90,,,,,0.00,,,,,54.00,33.00,1014.00,,989.90,,,,,,,28.00
99999,28450,201705051320,990.00,11.00,,,,,,,6.20,,,,,,,,,,52.00,34.00,,29.91,,,,,,,,
99999,28450,201705051350,310.00,13.00,,,,,,,,,,,,,,,,,52.00,34.00,,29.91,,,,,,,,
99999,28450,201705051400,302.00,13.00,19.00,,,,,,31.20,,,,,0.00,,,,,53.00,33.00,1013.80,,989.70,,,,,,,27.00
99999,28450,201705051420,300.00,11.00,,105.00,,,,,6.20,,,,,,,,,,52.00,34.00,,29.91,,,,,,,,
99999,28450,201705051450,320.00,10.00,,100.00,,,,,6.20,,,,,,,,,,50.00,32.00,,29.91,,,,,,,,
99999,28450,201705051500,306.00,12.00,21.00,,,,,,31.20,,,,,0.00,,,,0.00,51.00,32.00,1013.70,,989.50,,,,,,,27.00
99999,28450,201705051520,330.00,10.00,,,,,,,,,,,,,,,,,48.00,32.00,,29.91,,,,,,,,
99999,28450,201705051550,320.00,11.00,,50.00,,,,,6.20,,,,,,,,,,48.00,34.00,,29.91,,,,,,,,
99999,28450,201705051600,314.00,9.00,14.00,,,,,,31.20,,,,,51.00,,,,,48.00,33.00,1014.00,,989.60,,,,,,,27.00
99999,28450,201705051620,340.00,10.00,,44.00,,,,,6.20,,,,,61.00,,,,,45.00,36.00,,29.91,,,,,,,,
99999,28450,201705051650,350.00,9.00,,36.00,,,,,6.20,,,,,61.00,,,,,45.00,36.00,,29.91,,,,,,,,
99999,28450,201705051700,321.00,6.00,14.00,,,,,,23.50,,,,,81.00,,,,,44.00,35.00,1014.60,,990.00,,,,,,,27.00
99999,28450,201705051720,340.00,8.00,,37.00,,,,,6.20,,,,,81.00,,,,,43.00,37.00,,29.91,,,,,,,,
99999,28450,201705051750,350.00,8.00,,55.00,,,,,6.20,,,,,81.00,,,,,41.00,37.00,,29.91,,,,,,,,
99999,28450,201705051800,322.00,4.00,,,,,,,19.90,,,,,51.00,,,,8.00,41.00,37.00,1014.70,,990.00,54.00,41.00,,,,,27.00
99999,28450,201705051820,340.00,6.00,,27.00,,,,,6.20,,,,,81.00,,,,,39.00,37.00,,29.91,,,,,,,,
99999,28450,201705051850,360.00,10.00,,23.00,,,,,6.20,,,,,81.00,,,,,39.00,36.00,,29.94,,,,,,,,
99999,28450,201705051900,353.00,7.00,14.00,,,,,,20.50,,,,,81.00,,,,,39.00,35.00,1015.10,,990.30,,,,,,,27.00
99999,28450,201705051920,350.00,9.00,,37.00,,,,,6.20,,,,,,,,,,39.00,34.00,,29.94,,,,,,,,
99999,28450,201705051950,330.00,7.00,,,,,,,,,,,,,,,,,37.00,32.00,,29.94,,,,,,,,
99999,28450,201705052000,312.00,8.00,14.00,,,,,,31.20,,,,,0.00,,,,,38.00,33.00,1015.10,,990.20,,,,,,,27.00
99999,28450,201705052020,340.00,10.00,,,,,,,,,,,,,,,,,37.00,32.00,,29.94,,,,,,,,
99999,28450,201705052050,340.00,10.00,,,,,,,,,,,,,,,,,37.00,32.00,,29.94,,,,,,,,
99999,28450,201705052100,316.00,9.00,14.00,,,,,,31.20,,,,,0.00,,,,8.00,37.00,32.00,1015.60,,990.70,,,,,,,27.00
99999,28450,201705052120,340.00,9.00,,,,,,,,,,,,,,,,,36.00,32.00,,29.94,,,,,,,,
99999,28450,201705052150,340.00,11.00,,30.00,,,,,6.20,,,,,,,,,,36.00,30.00,,29.97,,,,,,,,
99999,28450,201705052200,339.00,8.00,14.00,,,,,,31.20,,,,,0.00,,,,,37.00,30.00,1016.50,,991.50,,,,,,,27.00
99999,28450,201705052220,350.00,11.00,,,,,,,6.20,,,,,,,,,,36.00,30.00,,29.97,,,,,,,,
99999,28450,201705052250,340.00,9.00,,,,,,,,,,,,,,,,,36.00,27.00,,29.97,,,,,,,,
99999,28450,201705052300,328.00,6.00,11.00,,,,,,31.20,,,,,0.00,,,,,35.00,27.00,1016.70,,991.60,,,,,,,27.00
99999,28450,201705052320,350.00,10.00,,180.00,,,,,6.20,,,,,,,,,,34.00,27.00,,29.97,,,,,,,,
99999,28450,201705052350,340.00,9.00,,,,,,,6.20,,,,,,,,,,34.00,27.00,,30.00,,,,,,,,
99999,28450,201705060000,334.00,8.00,13.00,,,,,,31.20,,,,,0.00,,,,8.00,34.00,26.00,1017.50,,992.40,,,,,,,27.00
99999,28450,201705060020,350.00,8.00,,31.00,,,,,6.20,,,,,,,,,,34.00,27.00,,30.00,,,,,,,,
99999,28450,201705060050,10.00,17.00,,34.00,,,,,6.20,,,,,85.00,,,,,32.00,25.00,,30.00,,,,,,,,
99999,28450,201705060100,7.00,11.00,19.00,,,,,,19.70,,,,,80.00,,,,,32.00,26.00,1018.30,,993.10,,,,,,,27.00
99999,28450,201705060120,360.00,11.00,,55.00,,,,,6.20,,,,,85.00,,,,,32.00,27.00,,30.03,,,,,,,,
99999,28450,201705060150,360.00,15.00,,,,,,,,,,,,,,,,,32.00,23.00,,30.03,,,,,,,,
99999,28450,201705060200,351.00,7.00,12.00,,,,,,31.20,,,,,24.00,,,,,31.00,24.00,1018.90,,993.60,,,,,,,27.00
99999,28450,201705060220,350.00,9.00,,48.00,,,,,6.20,,,,,,,,,,30.00,23.00,,30.03,,,,,,,,
99999,28450,201705060250,360.00,15.00,,47.00,,,,,6.20,,,,,,,,,,30.00,21.00,,30.03,,,,,,,,
99999,28450,201705060300,353.00,11.00,20.00,,,,,,31.20,,,,,0.00,,,,8.00,31.00,20.00,1019.40,,994.10,,,,,,,27.00
99999,28450,201705060320,350.00,15.00,,40.00,,,,,6.20,,,,,,,,,,30.00,21.00,,30.06,,,,,,,,
99999,28450,201705060350,350.00,18.00,,45.00,,,,,6.20,,,,,,,,,,30.00,18.00,,30.06,,,,,,,,
99999,28450,201705060400,346.00,12.00,21.00,,,,,,31.20,,,,,0.00,,,,,31.00,18.00,1019.90,,994.50,,,,,,,27.00
99999,28450,201705060420,360.00,17.00,,38.00,,,,,6.20,,,,,,,,,,30.00,16.00,,30.06,,,,,,,,
99999,28450,201705060450,10.00,17.00,,39.00,,,,,6.20,,,,,,,,,,30.00,18.00,,30.09,,,,,,,,
99999,28450,201705060500,18.00,15.00,21.00,,,,,,31.20,,,,,0.00,,,,,30.00,17.00,1020.70,,995.30,,,,,,,27.00
99999,28450,201705060520,10.00,17.00,,35.00,,,,,6.20,,,,,,,,,,30.00,18.00,,30.09,,,,,,,,
99999,28450,201705060550,360.00,18.00,,36.00,,,,,6.20,,,,,,,,,,30.00,16.00,,30.09,,,,,,,,
99999,28450,201705060600,341.00,11.00,20.00,,,,,,31.20,,,,,0.00,,,,8.00,31.00,17.00,1020.90,,995.50,41.00,30.00,,,,,27.00
99999,28450,201705060620,360.00,17.00,,39.00,,,,,6.20,,,,,,,,,,30.00,16.00,,30.09,,,,,,,,
99999,28450,201705060650,350.00,17.00,,36.00,,,,,6.20,,,,,,,,,,30.00,18.00,,30.09,,,,,,,,
99999,28450,201705060700,340.00,12.00,21.00,,,,,,29.60,,,,,0.00,,,,,31.00,18.00,1021.30,,995.90,,,,,,,27.00
99999,28450,201705060720,360.00,16.00,,40.00,,,,,6.20,,,,,,,,,,30.00,16.00,,30.12,,,,,,,,
99999,28450,201705060750,350.00,18.00,,38.00,,,,,6.20,,,,,,,,,,30.00,16.00,,30.12,,,,,,,,
99999,28450,201705060800,347.00,12.00,19.00,,,,,,29.50,,,,,0.00,,,,,32.00,17.00,1021.50,,996.10,,,,,,,27.00
99999,28450,201705060820,10.00,17.00,,43.00,,,,,6.20,,,,,,,,,,32.00,14.00,,30.12,,,,,,,,
99999,28450,201705060850,350.00,17.00,,42.00,,,,,6.20,,,,,,,,,,32.00,14.00,,30.12,,,,,,,,
99999,28450,201705060900,343.00,12.00,20.00,,,,,,24.60,,,,,0.00,,,,0.00,33.00,16.00,1021.70,,996.40,,,,,,,27.00
99999,28450,201705060920,350.00,15.00,,43.00,,,,,6.20,,,,,,,,,,32.00,16.00,,30.12,,,,,,,,
99999,28450,201705060950,350.00,16.00,,47.00,,,,,6.20,,,,,,,,,,32.00,16.00,,30.12,,,,,,,,
99999,28450,201705061000,349.00,10.00,16.00,,,,,,27.00,,,,,0.00,,,,,33.00,17.00,1021.50,,996.30,,,,,,,27.00
99999,28450,201705061020,330.00,14.00,,,,,,,6.20,,,,,41.00,,,,,32.00,19.00,,30.12,,,,,,,,
99999,28450,201705061050,340.00,14.00,,42.00,,,,,6.20,,,,,85.00,,,,,32.00,19.00,,30.12,,,,,,,,
99999,28450,201705061100,319.00,12.00,20.00,,,,,,31.20,,,,,81.00,,,,,33.00,18.00,1021.50,,996.20,,,,,,,27.00
99999,28450,201705061120,350.00,13.00,,45.00,,,,,6.20,,,,,,,,,,32.00,18.00,,30.12,,,,,,,,
99999,28450,201705061150,350.00,15.00,,47.00,,,,,6.20,,,,,,,,,,34.00,16.00,,30.12,,,,,,,,
99999,28450,201705061200,342.00,10.00,19.00,,,,,,31.20,,,,,0.00,,,,8.00,34.00,17.00,1021.20,,996.00,,,,,,,27.00
99999,28450,201705061220,350.00,16.00,,40.00,,,,,6.20,,,,,,,,,,34.00,18.00,,30.12,,,,,,,,
99999,28450,201705061250,340.00,14.00,,46.00,,,,,6.20,,,,,,,,,,34.00,19.00,,30.09,,,,,,,,
99999,28450,201705061300,321.00,13.00,25.00,,,,,,30.40,,,,,0.00,,,,,34.00,15.00,1020.90,,995.70,,,,,,,27.00
99999,28450,201705061320,340.00,16.00,,46.00,,,,,6.20,,,,,,,,,,34.00,18.00,,30.09,,,,,,,,
99999,28450,201705061350,340.00,15.00,,48.00,,,,,6.20,,,,,,,,,,32.00,18.00,,30.09,,,,,,,,
99999,28450,201705061400,321.00,11.00,18.00,,,,,,31.20,,,,,0.00,,,,,34.00,17.00,1020.60,,995.40,,,,,,,27.00
99999,28450,201705061420,350.00,15.00,,,,,,,6.20,,,,,,,,,,34.00,16.00,,30.09,,,,,,,,
99999,28450,201705061450,350.00,14.00,,48.00,,,,,6.20,,,,,,,,,,34.00,16.00,,30.06,,,,,,,,
99999,28450,201705061500,339.00,8.00,15.00,,,,,,31.20,,,,,0.00,,,,0.00,35.00,16.00,1020.10,,994.90,,,,,,,27.00
99999,28450,201705061520,340.00,14.00,,,,,,,6.20,,,,,,,,,,34.00,16.00,,30.06,,,,,,,,
99999,28450,201705061550,340.00,11.00,,,,,,,,,,,,,,,,,34.00,16.00,,30.06,,,,,,,,
99999,28450,201705061600,324.00,12.00,19.00,,,,,,31.20,,,,,0.00,,,,,34.00,15.00,1019.70,,994.50,,,,,,,26.00
99999,28450,201705061620,350.00,16.00,,48.00,,,,,6.20,,,,,,,,,,34.00,16.00,,30.06,,,,,,,,
99999,28450,201705061650,360.00,14.00,,,,,,,,,,,,,,,,,34.00,14.00,,30.06,,,,,,,,
99999,28450,201705061700,349.00,9.00,16.00,,,,,,31.20,,,,,0.00,,,,,33.00,14.00,1019.50,,994.20,,,,,,,26.00
99999,28450,201705061720,340.00,9.00,,,,,,,,,,,,,,,,,32.00,16.00,,30.06,,,,,,,,
99999,28450,201705061750,350.00,9.00,,,,,,,,,,,,,,,,,32.00,14.00,,30.03,,,,,,,,
99999,28450,201705061800,329.00,7.00,12.00,,,,,,31.20,,,,,0.00,,,,0.00,33.00,15.00,1019.10,,993.90,35.00,31.00,,,,,26.00
99999,28450,201705061820,330.00,10.00,,55.00,,,,,6.20,,,,,,,,,,32.00,18.00,,30.03,,,,,,,,
99999,28450,201705061850,350.00,9.00,,,,,,,,,,,,,,,,,32.00,18.00,,30.03,,,,,,,,
99999,28450,201705061900,323.00,6.00,12.00,,,,,,31.20,,,,,0.00,,,,,32.00,17.00,1018.80,,993.50,,,,,,,26.00
99999,28450,201705061920,330.00,7.00,,,,,,,,,,,,,,,,,30.00,18.00,,30.03,,,,,,,,
99999,28450,201705061950,330.00,7.00,,,,,,,,,,,,,,,,,28.00,18.00,,30.03,,,,,,,,
99999,28450,201705062000,321.00,7.00,,,,,,,31.20,,,,,0.00,,,,,29.00,17.00,1018.60,,993.20,,,,,,,26.00
99999,28450,201705062020,330.00,8.00,,,,,,,,,,,,,,,,,28.00,18.00,,30.03,,,,,,,,
99999,28450,201705062050,330.00,6.00,,,,,,,,,,,,,,,,,27.00,18.00,,30.03,,,,,,,,
99999,28450,201705062100,307.00,6.00,,,,,,,31.20,,,,,0.00,,,,0.00,28.00,18.00,1018.60,,993.20,,,,,,,26.00
99999,28450,201705062120,320.00,5.00,,,,,,,,,,,,,,,,,27.00,18.00,,30.03,,,,,,,,
99999,28450,201705062150,330.00,6.00,,,,,,,,,,,,,,,,,27.00,18.00,,30.00,,,,,,,,
99999,28450,201705062200,311.00,5.00,,,,,,,31.20,,,,,0.00,,,,,28.00,17.00,1018.40,,992.90,,,,,,,26.00
99999,28450,201705062220,340.00,7.00,,,,,,,,,,,,,,,,,27.00,18.00,,30.00,,,,,,,,
99999,28450,201705062250,340.00,6.00,,,,,,,,,,,,,,,,,27.00,18.00,,30.00,,,,,,,,
99999,28450,201705062300,312.00,4.00,,,,,,,31.20,,,,,0.00,,,,,27.00,17.00,1018.00,,992.50,,,,,,,26.00
